order_id,restaurant_id,delivery_person_id,user_id,restaurant_latitude,restaurant_longitude,delivery_location_latitude,delivery_location_longitude,order_date,time_ordered,time_order_picked,weather_conditions,road_traffic_density,vehicle_condition,type_of_order,type_of_vehicle,multiple_deliveries,festival,city,time_taken_min
ORD000934,R0360,D01911,U04007,12.907122,77.5999,13.044538,77.5943,2024-09-26,16:43,17:18,Sunny,Medium,1,Buffet,scooter,1,No,Bengaluru,32
ORD000935,R0056,D00536,U02420,12.920667,77.59374,12.92112,77.599944,2024-11-25,11:23,11:35,Cloudy,High,2,Drinks,electric_scooter,0,Yes,Bengaluru,35
ORD000936,R0132,D01844,U01029,12.825724,77.66349,12.92224,77.666266,2023-03-28,19:45,19:56,Sunny,Low,1,Drinks,motorcycle,3,No,Bengaluru,43
ORD000937,R0327,D01253,U01923,12.905367,77.60031,12.90572,77.6275,2023-07-10,23:32,23:57,Rainy,Jam,0,Meal,scooter,0,No,Bengaluru,66
ORD000938,R0336,D01194,U04641,12.90564,77.644092,12.996681,77.596119,2024-06-16,21:14,21:36,Cloudy,Low,0,Buffet,scooter,3,No,Bengaluru,33
ORD000939,R0469,D01635,U00836,12.876266,77.697465,12.994877,77.575994,2023-12-15,08:49,09:18,Sunny,Low,2,Drinks,motorcycle,0,No,Bengaluru,30
ORD000940,R0168,D00132,U02920,13.021121,77.607517,12.888124,77.602581,2023-06-06,22:25,22:53,Cloudy,Jam,1,Buffet,motorcycle,0,No,Bengaluru,46
ORD000941,R0469,D00578,U03016,12.876266,77.697465,12.844911,77.682977,2024-01-16,23:28,23:59,Cloudy,Medium,0,Buffet,motorcycle,0,No,Bengaluru,43
ORD000942,R0049,D01549,U04533,12.923993,77.67312,12.879906,77.604485,2023-05-26,14:22,14:49,Foggy,High,2,Snack,scooter,0,No,Bengaluru,56
ORD000943,R0262,D01595,U01476,12.939035,77.624987,12.926716,77.684071,2023-12-17,12:41,13:15,Foggy,Medium,2,Buffet,scooter,2,No,Bengaluru,28
ORD000944,R0197,D00944,U01719,12.989898,77.563332,13.107332,77.580047,2024-08-31,11:48,12:19,Rainy,Medium,2,Drinks,electric_scooter,3,No,Bengaluru,41
ORD000945,R0051,D01903,U03322,12.974403,77.625388,12.982702,77.495522,2023-05-05,20:19,20:31,Sunny,Low,1,Snack,motorcycle,0,No,Bengaluru,42
ORD000946,R0146,D01922,U04095,12.88469,77.630806,12.861549,77.601821,2024-02-19,16:35,16:50,Sunny,Low,1,Snack,motorcycle,0,No,Bengaluru,29
ORD000947,R0062,D01161,U00962,12.907686,77.583126,12.942258,77.568527,2024-04-20,20:57,21:17,Cloudy,Medium,0,Buffet,motorcycle,0,No,Bengaluru,29
ORD000948,R0471,D00905,U01589,12.926831,77.620626,12.879523,77.634826,2024-08-19,09:58,10:27,Cloudy,Low,2,Meal,motorcycle,1,No,Bengaluru,30
ORD000949,R0228,D01440,U00104,12.97301,77.717312,12.966709,77.718178,2023-09-17,21:14,21:40,Sunny,Medium,1,Snack,motorcycle,1,No,Bengaluru,37
ORD000950,R0230,D00835,U00461,12.930215,77.545937,12.906614,77.596969,2024-05-15,18:13,18:39,Windy,Jam,0,Snack,scooter,0,No,Bengaluru,62
ORD000951,R0162,D00609,U03371,12.99691,77.703835,13.004494,77.570652,2023-01-02,22:11,22:40,Sunny,Medium,2,Buffet,bicycle,1,No,Bengaluru,36
ORD000952,R0390,D00184,U03120,12.965734,77.490289,12.934558,77.562719,2024-02-03,17:54,18:17,Sunny,Medium,0,Buffet,scooter,1,No,Bengaluru,36
ORD000953,R0474,D00868,U04808,12.964789,77.696082,12.941027,77.691611,2024-01-01,19:59,20:09,Cloudy,Medium,1,Buffet,bicycle,0,Yes,Bengaluru,30
ORD000954,R0450,D01449,U04074,12.833113,77.672521,12.983262,77.74045,2024-01-10,20:11,20:46,Sunny,Low,0,Buffet,motorcycle,2,No,Bengaluru,30
ORD000955,R0344,D01485,U02197,12.967264,77.631987,13.087865,77.588179,2024-02-05,21:47,22:18,Cloudy,Jam,0,Buffet,electric_scooter,2,No,Bengaluru,67
ORD000956,R0454,D01034,U01765,12.826104,77.68987,12.921292,77.609846,2023-04-23,13:41,13:51,Cloudy,Low,1,Drinks,motorcycle,2,No,Bengaluru,23
ORD000957,R0138,D01764,U01665,13.042635,77.599891,12.968218,77.606765,2024-05-01,13:24,13:53,Cloudy,Jam,1,Snack,scooter,0,No,Bengaluru,55
ORD000958,R0348,D01886,U02245,12.963572,77.606139,12.951941,77.640464,2024-06-16,18:35,18:58,Sunny,High,0,Meal,motorcycle,0,No,Bengaluru,37
ORD000959,R0460,D00101,U02501,12.99545,77.564005,12.990079,77.561368,2023-09-22,14:22,14:40,Sunny,Medium,0,Buffet,scooter,1,Yes,Bengaluru,30
ORD000960,R0419,D00579,U04412,13.106665,77.599956,12.951409,77.716455,2024-10-29,22:28,22:42,Cloudy,Low,2,Drinks,motorcycle,1,Yes,Bengaluru,27
ORD000961,R0457,D00354,U00238,12.963355,77.500868,12.892807,77.631113,2023-09-22,10:16,10:40,Rainy,Medium,0,Buffet,scooter,1,Yes,Bengaluru,32
ORD000962,R0343,D00321,U04336,12.964182,77.706851,12.902206,77.595396,2024-07-02,14:38,15:11,Windy,Low,0,Snack,motorcycle,1,No,Bengaluru,35
ORD000963,R0138,D01773,U04398,13.042635,77.599891,12.961115,77.698054,2024-11-11,11:03,11:14,Sunny,High,1,Drinks,motorcycle,0,No,Bengaluru,37
ORD000964,R0110,D01030,U00864,12.931892,77.580522,12.926351,77.5945,2024-10-01,18:52,19:16,Rainy,Low,0,Meal,scooter,1,Yes,Bengaluru,42
ORD000965,R0162,D01666,U03388,12.99691,77.703835,12.94149,77.6282,2023-06-13,21:51,22:22,Rainy,Medium,2,Meal,scooter,0,No,Bengaluru,40
ORD000966,R0138,D00339,U02274,13.042635,77.599891,12.935691,77.533306,2024-10-06,22:42,23:15,Sunny,High,2,Buffet,motorcycle,3,No,Bengaluru,43
ORD000967,R0002,D00012,U00732,12.922259,77.591705,12.919272,77.667621,2024-06-14,14:32,14:47,Foggy,Jam,2,Snack,motorcycle,1,Yes,Bengaluru,63
ORD000968,R0146,D00704,U01781,12.88469,77.630806,12.964822,77.494162,2024-11-09,12:12,12:33,Windy,Jam,2,Meal,motorcycle,1,No,Bengaluru,52
ORD000969,R0395,D01264,U01746,12.965014,77.75932,12.968095,77.62436,2024-04-24,15:53,16:13,Rainy,Medium,2,Snack,motorcycle,1,No,Bengaluru,37
ORD000970,R0236,D00351,U04369,12.970692,77.700509,12.940627,77.682301,2023-12-16,13:27,13:56,Foggy,High,2,Snack,motorcycle,2,No,Bengaluru,39
ORD000971,R0144,D01472,U03949,12.936682,77.534046,12.975027,77.621241,2023-10-23,13:02,13:28,Windy,High,0,Drinks,electric_scooter,2,No,Bengaluru,37
ORD000972,R0371,D01315,U01019,12.938094,77.580812,12.926245,77.609485,2023-04-18,14:36,14:54,Cloudy,High,1,Drinks,motorcycle,0,No,Bengaluru,41
ORD000973,R0068,D01323,U00196,12.973464,77.508543,12.970065,77.685667,2023-12-15,11:27,12:01,Sunny,Jam,1,Drinks,scooter,0,No,Bengaluru,52
ORD000974,R0193,D01817,U00782,12.925885,77.583076,12.85187,77.697449,2024-12-17,19:05,19:18,Windy,High,2,Snack,scooter,0,No,Bengaluru,51
ORD000975,R0002,D01683,U04771,12.922259,77.591705,12.946682,77.632359,2023-04-21,21:48,22:19,Windy,Medium,1,Snack,motorcycle,3,No,Bengaluru,33
ORD000976,R0466,D00770,U02264,12.946269,77.724443,13.00328,77.548454,2024-05-07,20:39,21:05,Sunny,Medium,0,Snack,scooter,2,Yes,Bengaluru,32
ORD000977,R0135,D00413,U00635,13.016988,77.699133,13.100455,77.596304,2024-03-27,21:17,21:49,Rainy,High,1,Snack,scooter,2,No,Bengaluru,46
ORD000978,R0329,D01415,U02103,12.901725,77.62095,12.972866,77.587744,2023-07-15,13:52,14:02,Sunny,Jam,2,Drinks,electric_scooter,0,Yes,Bengaluru,49
ORD000979,R0388,D01720,U00534,13.043156,77.596874,12.921266,77.599821,2023-12-22,21:30,22:01,Foggy,Jam,2,Snack,motorcycle,0,No,Bengaluru,62
ORD000980,R0425,D00973,U03068,12.961535,77.615749,12.985776,77.590591,2024-08-29,10:52,11:27,Sunny,Low,1,Meal,bicycle,0,No,Bengaluru,31
ORD000981,R0205,D00243,U03559,13.023182,77.600003,12.995872,77.600827,2023-11-05,22:12,22:22,Rainy,Jam,0,Meal,scooter,0,Yes,Bengaluru,59
ORD000982,R0394,D01269,U01928,12.993671,77.695328,13.048538,77.599074,2023-04-03,20:41,21:13,Stormy,Low,1,Drinks,motorcycle,1,Yes,Bengaluru,40
ORD000983,R0292,D00235,U02081,12.887879,77.618101,12.968796,77.522301,2024-04-21,21:36,21:48,Sunny,High,1,Snack,motorcycle,0,No,Bengaluru,44
ORD000984,R0176,D00524,U02558,12.912017,77.596057,12.991387,77.621705,2024-09-06,15:54,16:04,Sunny,Low,2,Buffet,motorcycle,2,No,Bengaluru,22
ORD000985,R0179,D00580,U01465,13.000466,77.557372,12.943737,77.568158,2023-02-06,12:40,13:07,Cloudy,Low,1,Snack,scooter,1,No,Bengaluru,42
ORD000986,R0219,D01413,U02852,12.91834,77.588067,12.942599,77.562449,2024-04-08,22:10,22:43,Sunny,Low,1,Drinks,motorcycle,0,Yes,Bengaluru,30
ORD000987,R0153,D01188,U01123,12.967619,77.624441,12.920285,77.59163,2024-03-20,19:33,19:44,Windy,High,0,Buffet,motorcycle,0,No,Bengaluru,49
ORD000988,R0067,D01654,U00794,12.888264,77.632324,12.888251,77.605274,2023-06-17,20:52,21:22,Sunny,Jam,2,Snack,scooter,2,No,Bengaluru,49
ORD000989,R0030,D01672,U02438,12.94757,77.705869,12.894356,77.633107,2024-06-24,22:43,23:05,Sunny,Medium,2,Drinks,motorcycle,1,No,Bengaluru,32
ORD000990,R0162,D01366,U00564,12.99691,77.703835,12.96443,77.711482,2024-12-07,13:52,14:09,Sunny,Low,0,Buffet,electric_scooter,0,No,Bengaluru,28
ORD000991,R0221,D01798,U00826,12.833576,77.66306,12.868453,77.592337,2024-06-06,12:39,13:08,Sunny,High,1,Snack,scooter,0,No,Bengaluru,46
ORD000992,R0385,D01099,U01653,13.039834,77.605328,12.968782,77.635912,2023-01-19,10:05,10:24,Rainy,Jam,1,Buffet,motorcycle,1,Yes,Bengaluru,52
ORD000993,R0330,D01982,U00097,13.10757,77.588571,12.970762,77.705711,2023-08-21,13:47,14:12,Rainy,Jam,0,Buffet,scooter,1,No,Bengaluru,53
ORD000994,R0434,D00332,U01952,12.911321,77.642237,12.970886,77.747871,2024-05-07,19:08,19:34,Sunny,Low,0,Snack,motorcycle,0,No,Bengaluru,32
ORD000995,R0356,D00513,U03421,12.966589,77.630631,12.989242,77.623476,2023-12-18,21:51,22:07,Sunny,High,0,Snack,scooter,2,No,Bengaluru,45
ORD000996,R0454,D00894,U03584,12.826104,77.68987,12.905259,77.634708,2024-03-03,18:33,18:50,Cloudy,Medium,1,Drinks,scooter,0,No,Bengaluru,30
ORD000997,R0112,D00707,U02951,12.945479,77.693319,13.008221,77.550262,2023-05-18,19:22,19:32,Sunny,High,0,Drinks,motorcycle,1,No,Bengaluru,39
ORD000998,R0005,D01669,U04488,12.947899,77.718314,12.873265,77.609367,2024-07-17,14:41,14:53,Foggy,Jam,0,Snack,electric_scooter,0,Yes,Bengaluru,52
ORD000999,R0046,D01196,U00353,13.016708,77.573305,12.966508,77.686487,2023-05-02,19:07,19:18,Foggy,Jam,2,Snack,motorcycle,0,Yes,Bengaluru,43
ORD001000,R0475,D00782,U03931,12.968057,77.749181,12.966498,77.502673,2023-10-09,14:02,14:35,Sunny,Medium,2,Snack,scooter,2,No,Bengaluru,43
ORD001001,R0297,D01992,U00236,12.989145,77.553212,12.983869,77.622619,2024-04-26,12:11,12:37,Sunny,Medium,2,Snack,motorcycle,1,No,Bengaluru,38
ORD001002,R0339,D00793,U04103,13.003674,77.697544,12.851305,77.681994,2023-05-21,13:37,14:09,Cloudy,Jam,2,Drinks,motorcycle,1,No,Bengaluru,60
ORD001003,R0300,D01990,U03224,13.003355,77.683202,13.001202,77.570043,2024-11-30,10:22,10:40,Foggy,Low,2,Drinks,motorcycle,0,Yes,Bengaluru,39
ORD001004,R0107,D00368,U00536,12.950804,77.582395,12.956912,77.634855,2023-01-15,08:41,08:57,Cloudy,Low,1,Meal,motorcycle,3,Yes,Bengaluru,29
ORD001005,R0268,D01593,U04991,12.920449,77.604512,12.917046,77.53755,2023-07-12,22:30,23:01,Sunny,Jam,1,Snack,scooter,2,No,Bengaluru,60
ORD001006,R0026,D00490,U03283,13.115399,77.597812,12.959418,77.738781,2023-11-11,13:43,13:59,Sunny,Medium,0,Meal,bicycle,0,No,Bengaluru,35
ORD001007,R0225,D01889,U00587,12.979742,77.625942,12.987883,77.551642,2024-02-24,12:56,13:12,Rainy,Low,0,Snack,motorcycle,2,No,Bengaluru,48
ORD001008,R0264,D00964,U01855,12.870975,77.581197,12.931543,77.604761,2023-01-19,22:49,23:03,Windy,Medium,0,Snack,motorcycle,0,No,Bengaluru,43
ORD001009,R0052,D01202,U01423,12.923479,77.574005,12.911644,77.638457,2024-07-09,22:40,23:06,Cloudy,Low,0,Drinks,scooter,0,Yes,Bengaluru,35
ORD001010,R0186,D00324,U03086,12.956913,77.623722,12.959458,77.636802,2024-12-24,11:35,12:06,Sunny,Low,0,Drinks,motorcycle,2,No,Bengaluru,29
ORD001011,R0177,D01538,U04563,12.863439,77.588149,12.963564,77.733185,2023-09-01,14:56,15:19,Sunny,High,0,Buffet,motorcycle,1,Yes,Bengaluru,41
ORD001012,R0245,D00465,U02842,13.010147,77.682121,12.891032,77.63501,2024-07-18,18:36,18:49,Rainy,Jam,2,Snack,motorcycle,3,No,Bengaluru,57
ORD001013,R0407,D00025,U03548,12.922506,77.58907,12.939826,77.565937,2023-01-26,14:28,14:46,Cloudy,Jam,2,Meal,electric_scooter,1,No,Bengaluru,60
ORD001014,R0171,D00731,U00463,12.920016,77.538357,12.976553,77.51072,2024-08-15,22:48,23:14,Rainy,Medium,0,Drinks,scooter,0,No,Bengaluru,38
ORD001015,R0377,D01005,U04707,12.914753,77.595724,12.970772,77.626249,2023-11-23,13:45,14:01,Sunny,Low,1,Meal,scooter,1,No,Bengaluru,24
ORD001016,R0242,D01381,U02240,12.958627,77.711522,12.9149,77.65944,2024-06-19,11:00,11:35,Cloudy,High,1,Buffet,motorcycle,0,Yes,Bengaluru,48
ORD001017,R0449,D01951,U02459,12.964418,77.707327,12.914634,77.690242,2024-02-01,23:13,23:25,Cloudy,Jam,2,Meal,motorcycle,0,Yes,Bengaluru,59
ORD001018,R0415,D00015,U01036,12.930297,77.661368,12.981662,77.550774,2023-09-26,14:22,14:38,Windy,Jam,1,Buffet,scooter,1,No,Bengaluru,52
ORD001019,R0166,D00716,U03427,12.936349,77.673107,12.910499,77.676458,2024-04-02,13:07,13:35,Cloudy,High,2,Snack,electric_scooter,0,No,Bengaluru,32
ORD001020,R0438,D00195,U03207,12.901293,77.568927,12.89872,77.621089,2023-03-06,16:28,16:41,Sunny,Low,2,Meal,electric_scooter,0,No,Bengaluru,32
ORD001021,R0372,D00444,U00085,12.902957,77.624229,12.930247,77.58346,2024-03-29,16:49,17:21,Sunny,Medium,2,Snack,scooter,0,Yes,Bengaluru,42
ORD001022,R0429,D00217,U03808,12.918762,77.634549,12.874592,77.674204,2024-04-20,19:13,19:37,Foggy,Low,0,Buffet,scooter,0,No,Bengaluru,41
ORD001023,R0173,D00206,U02649,12.986048,77.566855,12.923768,77.563936,2023-02-21,20:44,21:04,Rainy,Medium,2,Meal,motorcycle,1,No,Bengaluru,44
ORD001024,R0211,D01153,U02146,12.866702,77.675582,12.990218,77.539362,2023-08-28,10:25,10:47,Rainy,Low,1,Drinks,motorcycle,1,No,Bengaluru,31
ORD001025,R0211,D01580,U02387,12.866702,77.675582,13.095897,77.607213,2024-03-31,12:09,12:25,Cloudy,High,0,Buffet,motorcycle,0,No,Bengaluru,46
ORD001026,R0292,D01774,U01021,12.887879,77.618101,12.991961,77.581522,2024-06-27,12:38,13:10,Cloudy,High,0,Buffet,motorcycle,1,Yes,Bengaluru,42
ORD001027,R0212,D00939,U01253,12.969533,77.49353,12.928034,77.550031,2023-09-15,12:33,13:08,Sunny,High,1,Snack,motorcycle,2,Yes,Bengaluru,41
ORD001028,R0239,D00885,U04273,12.999093,77.572145,13.019083,77.583953,2023-06-08,22:24,22:37,Rainy,High,1,Snack,motorcycle,2,Yes,Bengaluru,57
ORD001029,R0100,D01925,U03979,13.103393,77.598544,12.936392,77.539979,2024-03-08,15:07,15:38,Cloudy,Medium,2,Drinks,scooter,1,No,Bengaluru,34
ORD001030,R0019,D01297,U01594,12.983043,77.50838,12.905524,77.645914,2024-05-19,14:28,14:51,Cloudy,High,0,Drinks,motorcycle,1,No,Bengaluru,32
ORD001031,R0479,D00234,U01465,12.849877,77.66271,12.943737,77.568158,2024-03-21,13:46,14:17,Sunny,Low,2,Buffet,motorcycle,0,No,Bengaluru,38
ORD001032,R0352,D00312,U01072,12.991315,77.563192,13.019203,77.706655,2023-03-02,14:04,14:20,Sunny,Jam,0,Buffet,motorcycle,2,No,Bengaluru,48
ORD001033,R0432,D01005,U00622,13.029648,77.585288,12.969861,77.501606,2023-04-15,19:13,19:24,Rainy,Medium,1,Drinks,scooter,0,No,Bengaluru,37
ORD001034,R0287,D01099,U02012,12.938396,77.58469,12.834024,77.664822,2024-09-15,13:59,14:15,Rainy,Medium,1,Drinks,motorcycle,0,No,Bengaluru,49
ORD001035,R0427,D00237,U03891,12.96751,77.628289,12.962165,77.602088,2023-11-10,19:14,19:27,Windy,Jam,0,Snack,motorcycle,2,No,Bengaluru,57
ORD001036,R0365,D00893,U02476,12.970146,77.759995,12.925782,77.638023,2024-09-10,12:16,12:35,Sunny,High,1,Meal,motorcycle,2,No,Bengaluru,48
ORD001037,R0070,D01843,U02216,12.936972,77.546721,12.958093,77.755137,2024-07-19,12:38,12:55,Sunny,High,0,Drinks,electric_scooter,0,No,Bengaluru,38
ORD001038,R0241,D00398,U03419,12.921001,77.545116,13.02191,77.580209,2023-10-09,14:29,14:45,Cloudy,Jam,0,Drinks,electric_scooter,0,Yes,Bengaluru,50
ORD001039,R0031,D01736,U00324,12.968111,77.60744,12.854405,77.600755,2023-12-23,21:51,22:13,Cloudy,High,2,Buffet,motorcycle,3,No,Bengaluru,55
ORD001040,R0386,D01253,U01589,12.895583,77.583027,12.879523,77.634826,2023-09-10,19:45,20:03,Cloudy,Jam,0,Meal,scooter,0,No,Bengaluru,49
ORD001041,R0481,D01208,U04178,12.938963,77.57084,12.88125,77.619255,2024-08-29,08:50,09:19,Windy,Medium,0,Drinks,electric_scooter,0,Yes,Bengaluru,39
ORD001042,R0269,D00971,U01701,12.955943,77.58633,13.034248,77.600648,2023-03-08,11:49,12:18,Sunny,Jam,1,Meal,motorcycle,0,No,Bengaluru,61
ORD001043,R0443,D01485,U03627,12.991307,77.590246,13.101969,77.5783,2023-09-03,13:15,13:37,Sunny,Low,0,Drinks,electric_scooter,1,No,Bengaluru,33
ORD001044,R0305,D00688,U02811,12.930475,77.582359,13.010216,77.678677,2024-11-21,12:32,12:50,Sunny,Jam,2,Snack,scooter,0,Yes,Bengaluru,39
ORD001045,R0056,D00230,U01586,12.920667,77.59374,12.971078,77.748581,2023-07-07,09:30,09:46,Sunny,Jam,2,Meal,electric_scooter,2,No,Bengaluru,45
ORD001046,R0043,D00675,U00734,12.960727,77.517016,12.938441,77.571737,2024-01-26,21:32,21:49,Foggy,High,0,Snack,motorcycle,0,No,Bengaluru,44
ORD001047,R0223,D00880,U00105,13.032762,77.591041,12.954754,77.681767,2023-07-21,19:29,19:54,Rainy,Medium,2,Snack,motorcycle,0,No,Bengaluru,47
ORD001048,R0322,D00825,U02518,12.967445,77.71713,12.957191,77.493618,2024-12-10,23:01,23:20,Cloudy,Medium,2,Drinks,electric_scooter,1,No,Bengaluru,37
ORD001049,R0419,D00987,U03717,13.106665,77.599956,12.932623,77.604848,2024-10-22,13:47,14:09,Sunny,Low,0,Drinks,motorcycle,0,Yes,Bengaluru,25
ORD001050,R0015,D00486,U03606,12.940001,77.621454,12.931166,77.555541,2024-11-03,22:02,22:24,Sunny,High,2,Drinks,bicycle,1,No,Bengaluru,46
ORD001051,R0424,D00935,U04885,12.991375,77.567908,12.895663,77.60879,2023-08-15,20:13,20:31,Rainy,Jam,0,Snack,motorcycle,3,No,Bengaluru,61
ORD001052,R0083,D00309,U03026,12.966316,77.694468,12.959398,77.688525,2024-05-11,12:14,12:48,Sunny,High,0,Drinks,motorcycle,2,No,Bengaluru,37
ORD001053,R0383,D01607,U01612,12.947206,77.621937,12.930788,77.575031,2023-12-07,13:59,14:20,Cloudy,Medium,2,Drinks,scooter,1,No,Bengaluru,46
ORD001054,R0067,D00657,U01293,12.888264,77.632324,12.849895,77.702848,2024-07-09,22:08,22:42,Foggy,Low,1,Buffet,scooter,2,Yes,Bengaluru,30
ORD001055,R0026,D00606,U04441,13.115399,77.597812,12.982322,77.635694,2024-08-08,12:20,12:47,Cloudy,Jam,0,Drinks,motorcycle,1,No,Bengaluru,53
ORD001056,R0279,D00221,U01831,13.040626,77.599054,12.968406,77.716951,2023-07-27,12:26,12:37,Cloudy,Medium,0,Snack,scooter,0,No,Bengaluru,45
ORD001057,R0309,D00823,U00197,12.907535,77.600324,12.943546,77.575623,2024-09-19,19:31,19:57,Sunny,High,2,Buffet,motorcycle,0,No,Bengaluru,47
ORD001058,R0001,D01039,U04160,12.94644,77.720147,12.87879,77.63363,2023-03-10,22:36,22:58,Rainy,Medium,0,Snack,motorcycle,0,No,Bengaluru,34
ORD001059,R0464,D01643,U03613,13.046431,77.596969,12.954306,77.716133,2023-01-22,22:40,22:51,Sunny,High,0,Snack,scooter,0,No,Bengaluru,48
ORD001060,R0006,D00915,U00692,12.927017,77.573646,12.978575,77.607861,2024-05-27,13:10,13:40,Cloudy,Medium,1,Meal,electric_scooter,0,No,Bengaluru,51
ORD001061,R0453,D01401,U02872,12.953867,77.724931,12.995775,77.589194,2023-04-30,23:30,23:48,Cloudy,Medium,2,Meal,motorcycle,3,No,Bengaluru,31
ORD001062,R0405,D00479,U03881,12.958958,77.748157,12.891115,77.581417,2023-07-10,21:38,21:52,Rainy,Medium,2,Snack,motorcycle,1,No,Bengaluru,45
ORD001063,R0409,D01901,U04388,12.905496,77.617819,12.971818,77.722475,2023-07-20,19:04,19:22,Cloudy,High,1,Snack,motorcycle,1,Yes,Bengaluru,40
ORD001064,R0375,D00637,U03292,12.9827,77.588677,12.873099,77.585571,2024-03-26,19:01,19:19,Sunny,Medium,2,Meal,bicycle,0,No,Bengaluru,35
ORD001065,R0138,D01616,U01475,13.042635,77.599891,12.929031,77.614576,2024-08-21,12:29,12:49,Cloudy,Jam,1,Meal,scooter,1,No,Bengaluru,53
ORD001066,R0436,D01226,U01991,13.033556,77.589821,12.985724,77.630866,2023-01-02,20:56,21:21,Cloudy,High,0,Drinks,motorcycle,0,No,Bengaluru,54
ORD001067,R0305,D00582,U00424,12.930475,77.582359,13.094234,77.600377,2023-05-15,19:18,19:35,Windy,High,2,Buffet,motorcycle,1,No,Bengaluru,53
ORD001068,R0064,D01825,U03055,12.975931,77.597008,12.97045,77.623755,2024-01-11,20:19,20:36,Sunny,Jam,2,Snack,motorcycle,1,Yes,Bengaluru,47
ORD001069,R0048,D00143,U02649,12.93279,77.580824,12.923768,77.563936,2024-02-26,13:01,13:27,Cloudy,Low,0,Buffet,motorcycle,2,Yes,Bengaluru,39
ORD001070,R0428,D00755,U04232,12.85943,77.606684,12.960196,77.72156,2024-11-16,09:10,09:22,Cloudy,Low,0,Drinks,motorcycle,0,No,Bengaluru,23
ORD001071,R0204,D00544,U01647,13.094742,77.603205,12.888929,77.631937,2023-01-12,09:42,10:04,Sunny,Low,1,Meal,scooter,2,Yes,Bengaluru,29
ORD001072,R0163,D01823,U01039,12.878239,77.605239,12.834838,77.687792,2024-07-20,14:42,15:14,Cloudy,High,1,Meal,scooter,2,No,Bengaluru,44
ORD001073,R0247,D00835,U03818,12.936284,77.574518,12.90531,77.599971,2023-06-23,21:31,21:53,Cloudy,Medium,0,Buffet,scooter,2,No,Bengaluru,35
ORD001074,R0061,D01133,U02098,12.904786,77.61763,12.873148,77.671263,2024-04-17,14:48,15:14,Foggy,Jam,0,Drinks,motorcycle,3,No,Bengaluru,52
ORD001075,R0018,D01887,U01701,13.033233,77.600893,13.034248,77.600648,2024-12-10,14:23,14:40,Cloudy,High,0,Meal,motorcycle,1,No,Bengaluru,50
ORD001076,R0336,D00929,U01934,12.90564,77.644092,12.986886,77.658379,2024-04-12,19:17,19:49,Cloudy,Jam,1,Snack,bicycle,2,No,Bengaluru,51
ORD001077,R0029,D01680,U03670,12.962534,77.496331,12.912796,77.584716,2023-04-05,16:56,17:07,Cloudy,High,2,Meal,scooter,1,No,Bengaluru,41
ORD001078,R0413,D00570,U02116,12.968541,77.506397,13.026059,77.585399,2024-06-03,21:48,22:00,Sunny,Jam,2,Snack,motorcycle,0,No,Bengaluru,55
ORD001079,R0090,D01791,U00627,12.917133,77.632311,12.969464,77.615966,2024-05-30,21:48,22:11,Sunny,Jam,0,Buffet,motorcycle,1,No,Bengaluru,54
ORD001080,R0286,D01191,U03553,12.92893,77.599811,12.834763,77.692842,2023-05-01,20:14,20:30,Foggy,Jam,1,Meal,motorcycle,1,No,Bengaluru,55
ORD001081,R0125,D00515,U03655,12.894407,77.578133,12.890397,77.584818,2024-04-13,20:48,21:05,Cloudy,Jam,0,Snack,scooter,1,No,Bengaluru,53
ORD001082,R0275,D01844,U03908,12.967148,77.702707,12.822308,77.660862,2024-03-13,21:45,22:15,Cloudy,Low,1,Drinks,motorcycle,0,No,Bengaluru,36
ORD001083,R0359,D00789,U01282,12.96462,77.725225,12.932544,77.53475,2023-09-19,18:07,18:26,Foggy,High,0,Meal,motorcycle,3,No,Bengaluru,55
ORD001084,R0147,D01241,U04549,12.868486,77.688197,12.841866,77.676843,2023-11-23,14:02,14:20,Cloudy,Medium,1,Buffet,motorcycle,0,No,Bengaluru,37
ORD001085,R0495,D00311,U00108,12.986055,77.630009,12.992172,77.556953,2023-03-07,12:59,13:16,Sunny,Jam,1,Buffet,scooter,0,Yes,Bengaluru,55
ORD001086,R0147,D01113,U00018,12.868486,77.688197,13.001694,77.691652,2023-01-29,19:53,20:23,Rainy,High,0,Buffet,scooter,0,No,Bengaluru,56
ORD001087,R0131,D00861,U02580,12.926709,77.602585,12.925788,77.647052,2024-02-10,19:35,19:45,Rainy,High,1,Buffet,motorcycle,3,No,Bengaluru,45
ORD001088,R0465,D00715,U02313,13.115375,77.582002,12.918735,77.583747,2023-09-12,20:57,21:09,Sunny,High,2,Buffet,motorcycle,2,No,Bengaluru,39
ORD001089,R0179,D01897,U01966,13.000466,77.557372,12.953727,77.689801,2024-02-06,13:37,14:06,Foggy,Medium,2,Snack,motorcycle,2,No,Bengaluru,49
ORD001090,R0348,D00311,U04977,12.963572,77.606139,12.880589,77.586962,2024-03-05,13:59,14:14,Cloudy,High,1,Snack,scooter,0,No,Bengaluru,44
ORD001091,R0347,D00786,U00711,13.006451,77.681479,12.942906,77.715602,2024-12-02,20:40,20:53,Sunny,Medium,2,Drinks,motorcycle,2,No,Bengaluru,37
ORD001092,R0274,D01778,U01788,13.031496,77.603271,12.993081,77.562592,2023-08-20,19:39,19:55,Sunny,High,2,Buffet,scooter,2,No,Bengaluru,41
