restaurant_id,name,url,address,location_neighborhood,latitude,longitude,phone,rate,votes,approx_cost_for_two,rest_type,cuisines,online_order,book_table,dish_liked,listed_in_type,listed_in_city
R0471,Dhaliwal Palla and Mukherjee ,https://www.zomato.com/bengaluru/restaurant-471,"33, Koramangala, Bengaluru",Koramangala,12.926831,77.620626,+912946430394,3.6,2480,1200,Quick Bites,"Desserts, Rolls",Yes,No,"Momos, Masala Dosa, Veg Thali",Lunch,Koramangala
R0472,Ramanathan Dayal and Chad Eatery,https://www.zomato.com/bengaluru/restaurant-472,"166, Banashankari, Bengaluru",Banashankari,12.929154,77.536912,+912872760153,3.5,5117,300,Casual Dining,"Continental, Sandwich",Yes,No,"Tandoori, Cake, Ice Cream, Chicken Curry",Delivery,Banashankari
R0473,Puri-Narasimhan Bistro,https://www.zomato.com/bengaluru/restaurant-473,"18, Brookefield, Bengaluru",Brookefield,12.949008,77.712864,+914888107983,2.8,4059,400,Dhaba,"North Indian, Sandwich, Pizza",Yes,No,"Cake, Butter Chicken, Ice Cream",Desserts,Brookefield
R0474,Vyas Inc Restaurant,https://www.zomato.com/bengaluru/restaurant-474,"134, Marathahalli, Bengaluru",Marathahalli,12.964789,77.696082,+914033399771,2.7,8847,150,Cafe,Cafe,Yes,Yes,"Dosa, Noodles, Pasta, Veg Thali",Dinner,Marathahalli
R0475,Sampath Trivedi and Pathak Kitchen,https://www.zomato.com/bengaluru/restaurant-475,"185, Whitefield, Bengaluru",Whitefield,12.968057,77.749181,+917399704694,2.8,8120,250,Cafe,Rolls,No,No,"Masala Dosa, Momos, Biryani",Cafes,Whitefield
R0476,Patil LLC Eatery,https://www.zomato.com/bengaluru/restaurant-476,"29, Brookefield, Bengaluru",Brookefield,12.952089,77.723918,+912705877221,3.2,7128,400,Quick Bites,Seafood,No,No,"Pasta, Tandoori, Momos, Shake",Dine-out,Brookefield
R0477,Kala LLC Restaurant,https://www.zomato.com/bengaluru/restaurant-477,"147, BTM Layout, Bengaluru",BTM Layout,12.924964,77.617986,+912523622925,3.3,8511,800,Fine Dining,Desserts,No,No,"Shake, Tandoori, Masala Dosa, Butter Chicken",Cafes,BTM Layout
R0478,Handa-Kara Cafe,https://www.zomato.com/bengaluru/restaurant-478,"109, Marathahalli, Bengaluru",Marathahalli,12.972085,77.696559,+919660606527,2.5,4542,150,Dhaba,"Thai, Continental",Yes,Yes,"Shake, Cake, Pasta, Fried Rice",Cafes,Marathahalli
R0479,Dubey Inc Restaurant,https://www.zomato.com/bengaluru/restaurant-479,"42, Electronic City, Bengaluru",Electronic City,12.849877,77.66271,+915797067349,4.0,9652,600,Quick Bites,"Mughlai, Seafood",Yes,Yes,"Noodles, Tandoori, Veg Thali",Drinks,Electronic City
R0480,Chaudhuri-Tripathi Restaurant,https://www.zomato.com/bengaluru/restaurant-480,"39, Bellandur, Bengaluru",Bellandur,12.926837,77.673544,+919493817359,3.6,9005,400,Takeaway,"Italian, Burger",Yes,No,"Dosa, Shake, Chicken Curry",Buffet,Bellandur
R0481,Vyas Barad and Nayar Restaurant,https://www.zomato.com/bengaluru/restaurant-481,"174, Jayanagar, Bengaluru",Jayanagar,12.938963,77.57084,+914490216667,3.9,836,1000,Quick Bites,"Seafood, Thai, Street Food",Yes,Yes,"Burger, Shake, Veg Thali",Lunch,Jayanagar
R0482,Deep Puri and Dube Kitchen,https://www.zomato.com/bengaluru/restaurant-482,"143, Indiranagar, Bengaluru",Indiranagar,12.992194,77.651992,+911828197931,4.4,11255,600,Dhaba,"Rolls, Burger",Yes,No,"Shake, Dosa, Tandoori, Momos",Dinner,Indiranagar
R0483,Golla Ltd Eatery,https://www.zomato.com/bengaluru/restaurant-483,"5, Bannerghatta Road, Bengaluru",Bannerghatta Road,12.860966,77.590513,+910356243958,3.6,7549,300,Dhaba,Seafood,Yes,No,"Tandoori, Chicken Curry, Biryani, Noodles, Momos",Dine-out,Bannerghatta Road
R0484,Gandhi Sarma and Bassi Restaurant,https://www.zomato.com/bengaluru/restaurant-484,"139, BTM Layout, Bengaluru",BTM Layout,12.92479,77.601284,+915155333426,4.6,4491,300,Casual Dining,Italian,Yes,Yes,"Pasta, Butter Chicken",Dine-out,BTM Layout
R0485,Patla-Khanna Eatery,https://www.zomato.com/bengaluru/restaurant-485,"152, Hebbal, Bengaluru",Hebbal,13.024493,77.61044,+911128981231,3.4,8063,1200,Cafe,Street Food,Yes,No,"Ice Cream, Butter Chicken, Veg Thali",Desserts,Hebbal
R0486,Mane-Sen Kitchen,https://www.zomato.com/bengaluru/restaurant-486,"98, BTM Layout, Bengaluru",BTM Layout,12.931155,77.619094,+916615541643,4.0,11538,200,Fine Dining,"Burger, Cafe",No,No,"Veg Thali, Biryani",Buffet,BTM Layout
R0487,Walla and Sons Eatery,https://www.zomato.com/bengaluru/restaurant-487,"196, Bellandur, Bengaluru",Bellandur,12.932589,77.68732,+910093459626,3.5,2874,250,Takeaway,Continental,Yes,No,"Burger, Biryani, Pizza",Dine-out,Bellandur
R0488,Singh-Hari Cafe,https://www.zomato.com/bengaluru/restaurant-488,"160, Malleshwaram, Bengaluru",Malleshwaram,13.014472,77.555982,+915005070260,3.8,8888,600,Dhaba,North Indian,Yes,Yes,"Noodles, Momos, Ice Cream, Shake, Burger",Delivery,Malleshwaram
R0489,Sastry-Shenoy Cafe,https://www.zomato.com/bengaluru/restaurant-489,"122, Koramangala, Bengaluru",Koramangala,12.93066,77.616181,+917425859177,3.1,9409,300,Casual Dining,"Chinese, Italian",Yes,No,"Veg Thali, Chicken Curry, Pasta, Dosa, Tandoori",Dine-out,Koramangala
R0490,Raja-Thakkar Restaurant,https://www.zomato.com/bengaluru/restaurant-490,"187, Jayanagar, Bengaluru",Jayanagar,12.922567,77.571266,+914579889425,3.3,6964,500,Fine Dining,Mughlai,Yes,No,"Idli, Fried Rice, Tandoori, Pizza",Buffet,Jayanagar
R0491,Sahota Edwin and Iyengar Eatery,https://www.zomato.com/bengaluru/restaurant-491,"83, Bannerghatta Road, Bengaluru",Bannerghatta Road,12.88358,77.592151,+910977539673,4.0,7475,1200,Cafe,Biryani,No,Yes,"Biryani, Pizza, Butter Chicken",Cafes,Bannerghatta Road
R0492,Devi Krishna and Ben Cafe,https://www.zomato.com/bengaluru/restaurant-492,"196, Brookefield, Bengaluru",Brookefield,12.966155,77.725617,+918415608213,3.4,7544,200,Quick Bites,"Fast Food, Cafe",Yes,Yes,"Masala Dosa, Veg Thali, Idli, Shake",Drinks,Brookefield
R0493,Srivastava Prabhu and Chauhan Kitchen,https://www.zomato.com/bengaluru/restaurant-493,"51, Electronic City, Bengaluru",Electronic City,12.838477,77.678599,+915892988085,4.4,8888,300,Fine Dining,Sandwich,Yes,No,"Ice Cream, Tandoori, Noodles",Dine-out,Electronic City
R0494,Varty Dash and Mane Cafe,https://www.zomato.com/bengaluru/restaurant-494,"100, Whitefield, Bengaluru",Whitefield,12.975212,77.753947,+918677524014,4.5,11655,1000,Fine Dining,"Pizza, Continental, Bakery",Yes,Yes,"Paneer Tikka, Butter Chicken, Ice Cream",Delivery,Whitefield
R0495,Dyal LLC Restaurant,https://www.zomato.com/bengaluru/restaurant-495,"71, Indiranagar, Bengaluru",Indiranagar,12.986055,77.630009,+912619237245,3.8,226,200,Takeaway,"Fast Food, Pizza",Yes,No,"Burger, Chicken Curry, Ice Cream, Momos, Idli",Delivery,Indiranagar
R0496,Varghese-Din Kitchen,https://www.zomato.com/bengaluru/restaurant-496,"98, Nagarbhavi, Bengaluru",Nagarbhavi,12.975156,77.504133,+914176927438,4.4,1738,200,Fine Dining,"Street Food, Desserts, Italian",Yes,Yes,"Pizza, Dosa, Shake, Veg Thali, Pasta",Dinner,Nagarbhavi
R0497,Chand-Kapadia Kitchen,https://www.zomato.com/bengaluru/restaurant-497,"4, Bommanahalli, Bengaluru",Bommanahalli,12.910397,77.61655,+911739739641,4.7,11658,800,Takeaway,"Italian, Cafe, Sandwich",No,No,"Tandoori, Shake, Chicken Curry, Pasta",Lunch,Bommanahalli
R0498,Palla-Bala ,https://www.zomato.com/bengaluru/restaurant-498,"191, Indiranagar, Bengaluru",Indiranagar,12.98145,77.64351,+910577980660,2.3,3589,1200,Casual Dining,"Italian, Rolls, Sandwich",Yes,No,"Cake, Chicken Curry, Ice Cream",Drinks,Indiranagar
R0499,Bera-Randhawa Cafe,https://www.zomato.com/bengaluru/restaurant-499,"118, Whitefield, Bengaluru",Whitefield,12.963568,77.747264,+914238856527,3.6,1506,500,Cafe,Street Food,Yes,No,"Cake, Pasta, Tandoori, Idli",Cafes,Whitefield
R0500,Prakash Keer and Raju ,https://www.zomato.com/bengaluru/restaurant-500,"125, Whitefield, Bengaluru",Whitefield,12.982225,77.737613,+915575225013,4.8,9582,400,Takeaway,"Seafood, Burger",Yes,No,"Ice Cream, Noodles, Paneer Tikka",Dine-out,Whitefield
